Datum,Bundesland,Behandlungsgruppe,Anzahl_Meldebereiche,"Aktuelle_COVID_Faelle_ITS",Belegte_Intensivbetten,Freie_Intensivbetten,7_Tage_Notfallreserve,"Freie_IV_Kapazitaeten_Gesamt","Freie_IV_Kapazitaeten_Davon_COVID","Betriebssituation_Regulaerer_Betrieb","Betriebssituation_Teilweise_Eingeschraenkt","Betriebssituation_Eingeschraenkt","Betriebssituation_Keine_Angabe","faelle_covid_erstaufnahmen","Freie_IV_Kapazitaeten_Davon_Isolationspflichtige_Kinder","einschraenkung_beatmungsgeraet",einschraenkung_material,einschraenkung_personal,einschraenkung_raum
"2021-03-08T12:15:00+01:00",DEUTSCHLAND,KINDER,356,8,1843,984,445,836,256,210,36,60,50,NA,NA,6,1,79,41
"2021-03-09T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1332,2776,20288,3888,10428,3438,1508,535,274,365,158,NA,NA,23,7,506,228
"2021-03-09T12:15:00+01:00",DEUTSCHLAND,KINDER,356,9,1821,998,445,844,260,206,41,57,52,NA,NA,6,1,81,41
"2021-03-10T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,2727,20512,3670,10417,3350,1476,540,267,374,152,NA,NA,25,7,512,232
"2021-03-10T12:15:00+01:00",DEUTSCHLAND,KINDER,356,9,1848,971,443,848,255,214,41,50,51,NA,NA,6,1,76,38
"2021-03-11T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,2748,20538,3639,10427,3248,1431,527,275,382,149,NA,NA,23,6,517,242
"2021-03-11T12:15:00+01:00",DEUTSCHLAND,KINDER,356,10,1887,923,442,816,247,211,41,52,52,NA,NA,6,1,78,38
"2021-03-12T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,2747,20544,3594,10410,3278,1427,522,266,397,148,NA,NA,23,6,520,253
"2021-03-12T12:15:00+01:00",DEUTSCHLAND,KINDER,356,8,1919,896,441,785,246,213,42,50,51,NA,NA,6,1,78,38
"2021-03-13T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,2713,20147,3823,10444,3321,1447,526,254,404,149,NA,NA,23,5,530,244
"2021-03-13T12:15:00+01:00",DEUTSCHLAND,KINDER,356,6,1887,923,442,805,258,215,42,50,49,NA,NA,7,1,77,40
"2021-03-14T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,2767,19717,4142,10472,3477,1474,520,273,395,145,NA,NA,24,6,541,237
"2021-03-14T12:15:00+01:00",DEUTSCHLAND,KINDER,356,6,1867,938,444,827,263,215,45,47,49,NA,NA,7,1,77,41
"2021-03-15T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,2825,19882,4119,10437,3496,1502,537,256,395,145,NA,NA,25,6,522,233
"2021-03-15T12:15:00+01:00",DEUTSCHLAND,KINDER,356,8,1892,917,442,834,257,214,42,49,51,NA,NA,8,1,77,42
"2021-03-16T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,2844,20426,3673,10434,3298,1462,535,267,384,147,NA,NA,24,6,514,237
"2021-03-16T12:15:00+01:00",DEUTSCHLAND,KINDER,356,8,1872,933,443,822,245,212,43,50,51,NA,NA,8,1,80,40
"2021-03-17T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,2849,20544,3568,10419,3234,1424,523,277,384,149,NA,NA,19,6,514,240
"2021-03-17T12:15:00+01:00",DEUTSCHLAND,KINDER,356,10,1867,928,448,800,241,209,44,52,51,NA,NA,8,1,82,42
"2021-03-18T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,2887,20566,3508,10425,3208,1432,524,270,395,144,NA,NA,23,5,517,250
"2021-03-18T12:15:00+01:00",DEUTSCHLAND,KINDER,356,8,1903,892,444,781,233,208,49,50,49,NA,NA,8,1,86,42
"2021-03-19T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,2938,20535,3469,10430,3189,1392,509,277,401,146,NA,NA,24,5,526,252
"2021-03-19T12:15:00+01:00",DEUTSCHLAND,KINDER,356,13,1907,897,444,820,248,208,49,52,47,NA,NA,9,1,86,45
"2021-03-20T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,2945,20120,3713,10482,3283,1468,511,271,397,154,NA,NA,24,5,530,239
"2021-03-20T12:15:00+01:00",DEUTSCHLAND,KINDER,356,13,1901,903,447,821,240,208,48,51,49,NA,NA,7,1,83,45
"2021-03-21T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,3044,19665,4114,10500,3476,1493,522,270,387,154,NA,NA,23,5,522,231
"2021-03-21T12:15:00+01:00",DEUTSCHLAND,KINDER,356,12,1885,918,446,845,246,210,44,53,49,NA,NA,10,1,83,42
"2021-03-22T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,3139,20007,3958,10472,3401,1428,524,264,399,146,NA,NA,24,5,523,240
"2021-03-22T12:15:00+01:00",DEUTSCHLAND,KINDER,356,11,1885,923,443,871,244,214,50,45,47,NA,NA,7,1,80,43
"2021-03-23T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,3156,20548,3501,10431,3184,1399,516,266,404,147,NA,NA,28,6,529,249
"2021-03-23T12:15:00+01:00",DEUTSCHLAND,KINDER,356,12,1900,911,442,856,245,211,51,46,48,NA,NA,9,1,81,45
"2021-03-24T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,3196,20701,3397,10433,3126,1395,502,272,414,145,NA,NA,26,6,537,258
"2021-03-24T12:15:00+01:00",DEUTSCHLAND,KINDER,356,11,1910,904,440,852,239,211,51,47,47,NA,NA,8,1,85,47
"2021-03-25T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1332,3249,20698,3377,10404,3090,1378,486,285,411,150,NA,NA,26,6,537,267
"2021-03-25T12:15:00+01:00",DEUTSCHLAND,KINDER,356,12,1912,900,437,830,230,210,53,46,47,NA,NA,8,1,81,47
"2021-03-26T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,3322,20729,3278,10442,2959,1292,491,272,423,147,NA,NA,28,6,541,273
"2021-03-26T12:15:00+01:00",DEUTSCHLAND,KINDER,356,11,1936,862,443,803,232,211,49,50,46,NA,NA,7,1,84,45
"2021-03-27T12:15:00+01:00",DEUTSCHLAND,ERWACHSENE,1333,3379,20458,3395,10460,3045,1315,477,274,428,154,NA,NA,27,6,554,274
"2021-03-27T12:15:00+01:00",DEUTSCHLAND,KINDER,356,11,1919,882,438,827,233,213,46,49,48,NA,NA,10,1,81,40
"2021-03-28T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,3444,19903,3849,10466,3219,1366,489,268,424,151,NA,NA,29,7,546,263
"2021-03-28T12:15:00+02:00",DEUTSCHLAND,KINDER,356,11,1901,902,441,809,230,211,46,52,47,NA,NA,7,1,84,39
"2021-03-29T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,3559,20078,3845,10452,3224,1346,486,278,418,151,NA,NA,30,8,542,274
"2021-03-29T12:15:00+02:00",DEUTSCHLAND,KINDER,355,12,1911,879,439,833,231,207,45,53,50,NA,NA,6,1,84,41
"2021-03-30T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,3588,20524,3498,10436,3090,1360,490,272,415,156,NA,NA,29,8,540,264
"2021-03-30T12:15:00+02:00",DEUTSCHLAND,KINDER,356,11,1917,890,442,836,240,211,47,51,47,NA,NA,6,1,80,42
"2021-03-31T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,3668,20690,3298,10423,2901,1275,471,286,424,152,NA,NA,29,8,554,276
"2021-03-31T12:15:00+02:00",DEUTSCHLAND,KINDER,356,12,1950,866,434,827,240,204,48,57,47,NA,NA,9,1,85,45
"2021-04-01T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,3719,20573,3318,10430,2860,1268,460,302,422,149,NA,NA,31,7,570,277
"2021-04-01T12:15:00+02:00",DEUTSCHLAND,KINDER,356,11,1938,859,434,826,228,206,48,55,47,NA,NA,9,1,83,46
"2021-04-02T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,3839,20261,3530,10466,2957,1281,451,317,420,142,NA,NA,32,9,584,277
"2021-04-02T12:15:00+02:00",DEUTSCHLAND,KINDER,356,11,1938,869,431,816,228,205,49,55,47,NA,NA,9,1,83,47
"2021-04-03T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,3905,19822,3870,10499,3087,1315,456,311,420,143,NA,NA,34,9,577,269
"2021-04-03T12:15:00+02:00",DEUTSCHLAND,KINDER,356,12,1901,904,430,846,234,206,53,49,48,NA,NA,9,1,82,41
"2021-04-04T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,4047,19770,3901,10490,3064,1265,443,312,429,146,NA,NA,33,10,586,277
"2021-04-04T12:15:00+02:00",DEUTSCHLAND,KINDER,356,13,1914,895,433,824,231,207,51,49,49,NA,NA,9,1,80,42
"2021-04-05T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1328,4152,19853,3771,10454,3007,1217,430,318,425,155,NA,NA,33,10,589,278
"2021-04-05T12:15:00+02:00",DEUTSCHLAND,KINDER,353,12,1873,886,438,851,240,202,54,48,49,NA,NA,11,1,81,37
"2021-04-06T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4342,20336,3417,10419,2880,1213,433,316,431,152,NA,NA,31,10,587,284
"2021-04-06T12:15:00+02:00",DEUTSCHLAND,KINDER,355,15,1887,913,440,870,248,205,53,47,50,NA,NA,8,1,81,35
"2021-04-07T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4428,20770,3101,10435,2725,1162,431,299,456,146,NA,NA,32,9,601,289
"2021-04-07T12:15:00+02:00",DEUTSCHLAND,KINDER,355,15,1873,923,440,882,239,207,51,46,51,NA,NA,9,1,78,36
"2021-04-08T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,4461,20876,2983,10389,2631,1149,419,301,464,149,NA,NA,33,9,604,300
"2021-04-08T12:15:00+02:00",DEUTSCHLAND,KINDER,353,16,1878,901,428,851,231,201,56,45,51,NA,NA,9,1,78,38
"2021-04-09T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,4501,20890,2912,10397,2653,1122,410,292,486,145,NA,NA,36,9,616,311
"2021-04-09T12:15:00+02:00",DEUTSCHLAND,KINDER,353,14,1883,905,426,864,227,205,53,44,51,NA,NA,9,1,73,39
"2021-04-10T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,4517,20592,3110,10405,2731,1158,385,308,488,152,NA,NA,31,9,640,303
"2021-04-10T12:15:00+02:00",DEUTSCHLAND,KINDER,353,18,1849,938,423,877,229,199,58,43,53,NA,NA,9,1,77,37
"2021-04-11T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,4566,20211,3423,10412,2849,1227,397,301,484,151,NA,NA,33,11,643,294
"2021-04-11T12:15:00+02:00",DEUTSCHLAND,KINDER,353,19,1859,935,427,854,227,197,57,44,55,NA,NA,9,1,77,41
"2021-04-12T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4642,20505,3265,10363,2780,1170,421,293,476,142,NA,NA,32,12,626,286
"2021-04-12T12:15:00+02:00",DEUTSCHLAND,KINDER,357,20,1867,958,436,885,235,202,53,48,54,NA,NA,9,1,78,41
"2021-04-13T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4668,21007,2897,10323,2622,1101,403,308,480,141,NA,NA,35,12,637,302
"2021-04-13T12:15:00+02:00",DEUTSCHLAND,KINDER,357,24,1907,913,433,852,223,201,53,49,54,NA,NA,9,1,80,43
"2021-04-14T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4653,21052,2863,10304,2614,1129,402,303,480,147,NA,NA,40,13,628,301
"2021-04-14T12:15:00+02:00",DEUTSCHLAND,KINDER,357,27,1913,906,435,850,217,196,51,53,57,NA,NA,9,1,78,48
"2021-04-15T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1331,4658,20948,2960,10278,2647,1175,409,298,480,144,NA,NA,39,13,626,303
"2021-04-15T12:15:00+02:00",DEUTSCHLAND,KINDER,357,26,1931,894,436,843,225,199,47,56,55,NA,NA,8,1,79,47
"2021-04-16T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,4714,20988,2898,10232,2606,1174,410,295,481,144,NA,NA,35,12,632,305
"2021-04-16T12:15:00+02:00",DEUTSCHLAND,KINDER,357,26,1915,906,432,836,222,197,49,56,55,NA,NA,7,1,78,49
"2021-04-17T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,4760,20625,3111,10252,2687,1184,390,296,494,150,NA,NA,35,11,646,311
"2021-04-17T12:15:00+02:00",DEUTSCHLAND,KINDER,357,26,1915,906,434,796,218,192,52,56,57,NA,NA,7,1,79,50
"2021-04-18T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,4818,20215,3387,10259,2827,1254,392,294,501,143,NA,NA,40,10,645,319
"2021-04-18T12:15:00+02:00",DEUTSCHLAND,KINDER,357,26,1907,909,434,812,220,200,48,54,55,NA,NA,5,1,77,49
"2021-04-19T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,4910,20463,3343,10219,2856,1235,399,286,504,141,NA,NA,40,12,636,322
"2021-04-19T12:15:00+02:00",DEUTSCHLAND,KINDER,357,22,1899,919,431,816,226,205,48,50,54,NA,NA,5,1,75,44
"2021-04-20T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1331,4951,20973,2953,10167,2690,1165,396,287,512,136,NA,NA,50,12,641,330
"2021-04-20T12:15:00+02:00",DEUTSCHLAND,KINDER,357,17,1912,899,439,811,232,207,47,52,51,NA,NA,5,1,74,43
"2021-04-21T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4970,21091,2818,10194,2550,1130,411,279,510,132,NA,NA,48,11,639,327
"2021-04-21T12:15:00+02:00",DEUTSCHLAND,KINDER,357,18,1915,911,438,828,235,210,45,51,51,NA,NA,6,1,73,42
"2021-04-22T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,5034,21109,2832,10152,2555,1129,404,276,516,136,NA,NA,42,12,642,329
"2021-04-22T12:15:00+02:00",DEUTSCHLAND,KINDER,357,16,1913,902,436,806,239,206,43,54,54,NA,NA,8,1,78,45
"2021-04-23T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,5037,21073,2828,10140,2601,1162,402,278,511,141,NA,NA,41,10,640,326
"2021-04-23T12:15:00+02:00",DEUTSCHLAND,KINDER,357,17,1929,885,436,799,235,205,44,53,55,NA,NA,8,1,78,46
"2021-04-24T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,5008,20788,2979,10156,2656,1198,407,264,519,142,NA,NA,41,12,647,318
"2021-04-24T12:15:00+02:00",DEUTSCHLAND,KINDER,357,17,1930,869,436,787,228,202,38,62,55,NA,NA,8,1,82,50
"2021-04-25T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,5040,20494,3219,10149,2751,1206,396,274,521,141,NA,NA,36,11,663,316
"2021-04-25T12:15:00+02:00",DEUTSCHLAND,KINDER,358,12,1924,878,436,789,230,204,38,62,54,NA,NA,8,1,84,49
"2021-04-26T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,5106,20715,3150,10089,2737,1204,405,287,504,136,NA,NA,39,11,647,315
"2021-04-26T12:15:00+02:00",DEUTSCHLAND,KINDER,358,14,1921,884,438,801,226,206,36,61,55,NA,NA,9,1,81,45
"2021-04-27T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1331,5050,21076,2835,9992,2583,1187,390,289,517,135,NA,NA,41,11,653,318
"2021-04-27T12:15:00+02:00",DEUTSCHLAND,KINDER,358,14,1882,926,444,833,236,207,40,59,52,NA,NA,7,1,83,46
"2021-04-28T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1331,5033,21199,2725,9976,2460,1143,395,282,521,133,NA,NA,46,12,655,324
"2021-04-28T12:15:00+02:00",DEUTSCHLAND,KINDER,358,13,1925,888,438,802,221,211,37,58,52,NA,NA,9,1,78,41
"2021-04-29T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1331,5019,21208,2750,10016,2490,1143,382,281,533,135,NA,NA,43,9,676,339
"2021-04-29T12:15:00+02:00",DEUTSCHLAND,KINDER,358,14,1924,906,437,780,225,210,39,57,52,NA,NA,10,2,79,42
"2021-04-30T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,5011,21265,2693,10051,2457,1103,390,299,511,133,NA,NA,42,7,671,335
"2021-04-30T12:15:00+02:00",DEUTSCHLAND,KINDER,358,13,1928,901,443,780,218,208,38,58,54,NA,NA,10,2,79,39
"2021-05-01T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,4998,20841,2885,10040,2478,1106,380,294,526,133,NA,NA,42,7,683,329
"2021-05-01T12:15:00+02:00",DEUTSCHLAND,KINDER,358,11,1923,900,447,764,215,202,42,60,54,NA,NA,11,2,88,41
"2021-05-02T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,5018,20526,3120,10081,2549,1141,378,297,525,132,NA,NA,40,8,672,330
"2021-05-02T12:15:00+02:00",DEUTSCHLAND,KINDER,357,10,1904,914,445,760,217,201,41,61,54,NA,NA,11,2,87,45
"2021-05-03T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4997,20667,3143,10049,2588,1163,397,290,518,127,NA,NA,37,9,666,329
"2021-05-03T12:15:00+02:00",DEUTSCHLAND,KINDER,357,10,1867,938,445,801,223,202,41,60,54,NA,NA,14,2,86,45
"2021-05-04T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4945,21001,2834,10070,2473,1135,395,288,521,128,NA,NA,37,9,662,329
"2021-05-04T12:15:00+02:00",DEUTSCHLAND,KINDER,356,9,1873,929,440,821,235,200,41,57,58,NA,NA,14,2,83,44
"2021-05-05T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,4829,21124,2708,10079,2443,1102,388,289,526,130,NA,NA,40,9,677,327
"2021-05-05T12:15:00+02:00",DEUTSCHLAND,KINDER,356,10,1893,917,438,785,215,204,39,59,54,NA,NA,12,2,84,43
"2021-05-06T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,4756,20948,2838,10074,2521,1162,388,296,521,128,NA,NA,37,9,676,338
"2021-05-06T12:15:00+02:00",DEUTSCHLAND,KINDER,357,10,1917,895,445,788,216,204,39,60,54,NA,NA,12,2,82,44
"2021-05-07T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,4662,20951,2756,10084,2475,1144,381,288,529,135,NA,NA,34,8,673,322
"2021-05-07T12:15:00+02:00",DEUTSCHLAND,KINDER,357,10,1928,878,445,778,217,203,41,59,54,NA,NA,12,2,84,43
"2021-05-08T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,4596,20506,3032,10163,2598,1171,392,275,525,141,NA,NA,33,6,663,314
"2021-05-08T12:15:00+02:00",DEUTSCHLAND,KINDER,357,11,1895,913,445,792,217,198,45,58,56,NA,NA,12,2,88,41
"2021-05-09T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,4569,20146,3299,10159,2738,1228,398,273,527,135,NA,NA,35,6,667,297
"2021-05-09T12:15:00+02:00",DEUTSCHLAND,KINDER,357,14,1919,893,443,782,216,200,42,57,58,NA,NA,11,1,84,42
"2021-05-10T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,4571,20510,3058,10138,2618,1186,400,280,518,135,NA,NA,32,7,667,304
"2021-05-10T12:15:00+02:00",DEUTSCHLAND,KINDER,357,11,1897,920,442,806,223,198,49,53,57,NA,NA,10,1,86,43
"2021-05-11T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,4449,20820,2813,10116,2496,1170,383,279,536,135,NA,NA,32,7,681,320
"2021-05-11T12:15:00+02:00",DEUTSCHLAND,KINDER,357,11,1916,896,441,789,220,200,48,54,55,NA,NA,10,1,86,43
"2021-05-12T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,4361,20905,2771,10092,2485,1139,402,281,517,133,NA,NA,32,7,669,307
"2021-05-12T12:15:00+02:00",DEUTSCHLAND,KINDER,357,13,1911,902,437,804,220,202,46,53,56,NA,NA,10,1,83,42
"2021-05-13T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4244,20513,2996,10112,2615,1155,392,284,523,133,NA,NA,35,7,674,307
"2021-05-13T12:15:00+02:00",DEUTSCHLAND,KINDER,357,11,1919,889,435,796,217,203,47,52,55,NA,NA,10,1,85,41
"2021-05-14T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4172,20085,3357,10110,2850,1291,418,275,506,133,NA,NA,33,7,662,291
"2021-05-14T12:15:00+02:00",DEUTSCHLAND,KINDER,356,7,1892,907,438,784,213,198,51,52,55,NA,NA,12,1,83,43
"2021-05-15T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4084,20045,3307,10150,2797,1262,410,283,504,135,NA,NA,33,7,664,291
"2021-05-15T12:15:00+02:00",DEUTSCHLAND,KINDER,356,6,1889,903,442,781,223,197,55,50,54,NA,NA,13,1,88,44
"2021-05-16T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4054,19774,3499,10182,2887,1314,425,273,500,134,NA,NA,33,7,663,281
"2021-05-16T12:15:00+02:00",DEUTSCHLAND,KINDER,357,11,1892,921,446,782,221,199,52,52,54,NA,NA,11,1,87,42
"2021-05-17T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1332,4002,20008,3434,10150,2905,1312,425,271,503,133,NA,NA,35,7,664,285
"2021-05-17T12:15:00+02:00",DEUTSCHLAND,KINDER,357,13,1932,879,446,767,211,203,48,53,53,NA,NA,9,1,85,42
"2021-05-18T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1333,3864,20449,3057,10141,2651,1266,413,286,499,135,NA,NA,35,7,666,290
"2021-05-18T12:15:00+02:00",DEUTSCHLAND,KINDER,357,13,1902,909,441,771,212,202,52,50,53,NA,NA,8,1,86,42
"2021-05-19T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,3693,20527,2957,10100,2682,1278,429,278,489,134,NA,NA,36,7,647,281
"2021-05-19T12:15:00+02:00",DEUTSCHLAND,KINDER,357,14,1949,867,439,741,207,201,50,51,55,NA,NA,9,1,87,40
"2021-05-20T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1331,3579,20462,3001,10145,2715,1307,427,275,496,133,NA,NA,33,7,654,278
"2021-05-20T12:15:00+02:00",DEUTSCHLAND,KINDER,357,14,1955,867,436,734,207,199,50,54,54,NA,NA,12,1,90,42
"2021-05-21T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,3460,20359,3033,10119,2819,1338,435,274,487,134,NA,NA,34,6,648,274
"2021-05-21T12:15:00+02:00",DEUTSCHLAND,KINDER,357,13,1959,863,438,745,208,197,51,55,54,NA,NA,12,1,90,43
"2021-05-22T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1331,3344,20010,3251,10164,2899,1356,438,278,481,134,NA,NA,35,6,646,270
"2021-05-22T12:15:00+02:00",DEUTSCHLAND,KINDER,357,14,1956,859,440,753,212,197,47,60,53,NA,NA,9,1,92,43
"2021-05-23T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1331,3291,19484,3686,10188,3121,1444,455,270,473,133,NA,NA,30,6,635,250
"2021-05-23T12:15:00+02:00",DEUTSCHLAND,KINDER,357,12,1928,883,437,775,210,198,48,55,56,NA,NA,8,1,87,40
"2021-05-24T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1331,3222,19346,3808,10214,3215,1489,466,261,467,137,NA,NA,30,6,619,239
"2021-05-24T12:15:00+02:00",DEUTSCHLAND,KINDER,356,12,1907,902,437,799,213,198,45,55,58,NA,NA,8,1,87,39
"2021-05-25T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,3165,19591,3701,10188,3203,1503,493,249,457,131,NA,NA,30,6,603,240
"2021-05-25T12:15:00+02:00",DEUTSCHLAND,KINDER,356,14,1889,921,439,810,215,197,49,51,59,NA,NA,8,1,85,40
"2021-05-26T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,2990,20041,3315,10171,3051,1447,490,253,458,129,NA,NA,33,6,606,245
"2021-05-26T12:15:00+02:00",DEUTSCHLAND,KINDER,357,10,1917,913,437,776,214,197,49,53,58,NA,NA,8,1,87,42
"2021-05-27T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1329,2826,19999,3329,10182,3066,1429,483,267,454,125,NA,NA,29,5,607,260
"2021-05-27T12:15:00+02:00",DEUTSCHLAND,KINDER,357,10,1908,920,439,775,217,200,49,50,58,NA,NA,8,1,85,39
"2021-05-28T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,2696,19825,3436,10169,3120,1435,482,267,449,132,NA,NA,2,0,32,9
"2021-05-28T12:15:00+02:00",DEUTSCHLAND,KINDER,356,6,1923,884,439,762,218,197,52,50,57,NA,NA,1,0,6,3
"2021-05-29T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,2589,19480,3634,10209,3192,1436,481,273,443,133,NA,NA,1,0,9,1
"2021-05-29T12:15:00+02:00",DEUTSCHLAND,KINDER,356,5,1876,929,439,779,216,202,52,48,54,NA,NA,0,0,1,0
"2021-05-30T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1328,2512,19133,3894,10209,3320,1476,494,261,435,138,NA,NA,1,0,5,1
"2021-05-30T12:15:00+02:00",DEUTSCHLAND,KINDER,356,5,1884,915,441,774,220,203,51,48,54,NA,NA,0,0,1,0
"2021-05-31T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,2446,19371,3817,10203,3367,1504,519,259,414,138,NA,NA,1,0,3,1
"2021-05-31T12:15:00+02:00",DEUTSCHLAND,KINDER,356,5,1912,891,442,774,230,200,52,50,54,NA,NA,0,0,1,0
"2021-06-01T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1330,2285,19897,3531,10161,3118,1420,534,266,393,137,NA,NA,1,0,3,0
"2021-06-01T12:15:00+02:00",DEUTSCHLAND,KINDER,356,4,1912,903,435,782,227,205,50,48,53,NA,NA,0,0,1,0
"2021-06-02T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1329,2144,19908,3382,10172,3087,1393,534,265,397,133,NA,NA,4,1,175,76
"2021-06-02T12:15:00+02:00",DEUTSCHLAND,KINDER,356,4,1897,921,423,789,221,202,50,52,52,NA,NA,3,0,18,12
"2021-06-03T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1329,2029,19736,3503,10175,3152,1454,541,270,391,127,NA,NA,7,1,258,103
"2021-06-03T12:15:00+02:00",DEUTSCHLAND,KINDER,355,6,1907,910,431,788,231,202,49,49,55,NA,NA,2,0,22,11
"2021-06-04T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1327,1962,19516,3680,10171,3192,1461,548,259,395,125,NA,NA,7,1,300,117
"2021-06-04T12:15:00+02:00",DEUTSCHLAND,KINDER,355,7,1924,890,426,780,238,197,51,51,56,NA,NA,1,0,25,15
"2021-06-05T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1327,1889,19360,3731,10239,3218,1475,537,270,392,128,NA,NA,9,2,341,127
"2021-06-05T12:15:00+02:00",DEUTSCHLAND,KINDER,355,7,1922,901,430,783,246,200,49,49,57,NA,NA,1,0,25,14
"2021-06-06T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1327,1846,19040,3972,10235,3404,1526,537,262,391,137,NA,NA,9,2,365,132
